,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Gender_Female,Gender_Male
3299,27,86,1.0,1.0,6,74,1.0,2,2.0,2.0,3,0.0,0.0,71,True,False,False,True,True,False,False,True,False,True,False,False,True
3300,22,71,1.0,1.0,8,60,0.0,1,1.0,2.0,4,0.0,1.0,65,False,True,False,True,False,True,False,True,False,True,False,True,False
3301,14,83,1.0,2.0,8,88,0.0,0,2.0,1.0,2,0.0,1.0,65,False,True,False,True,False,True,True,False,False,False,True,False,True
3302,21,91,1.0,1.0,6,66,2.0,0,1.0,1.0,2,1.0,2.0,68,False,True,False,True,False,True,False,False,True,False,True,True,False
3303,14,97,1.0,0.0,7,72,2.0,1,0.0,0.0,3,0.0,0.0,66,True,False,False,True,False,True,False,True,False,True,False,True,False
3304,27,70,0.0,0.0,7,88,1.0,1,2.0,1.0,3,0.0,0.0,65,False,True,True,False,False,True,False,True,False,True,False,False,True
3305,26,73,2.0,2.0,8,83,0.0,2,1.0,1.0,4,1.0,0.0,71,False,True,False,True,False,True,False,False,True,True,False,False,True
3306,23,79,0.0,1.0,6,70,1.0,3,1.0,2.0,4,2.0,1.0,68,False,True,False,True,False,True,True,False,False,True,False,True,False
3307,22,97,1.0,1.0,6,54,1.0,2,2.0,1.0,2,1.0,0.0,70,False,True,True,False,False,True,False,True,False,True,False,False,True
3308,31,96,1.0,0.0,5,96,0.0,3,0.0,2.0,2,1.0,0.0,74,True,False,False,True,True,False,False,True,False,True,False,True,False
3309,20,64,2.0,0.0,6,50,2.0,0,0.0,1.0,2,0.0,0.0,62,False,True,False,True,True,False,False,True,False,True,False,False,True
3310,13,65,1.0,2.0,5,87,0.0,1,1.0,1.0,2,0.0,1.0,61,True,False,False,True,False,True,False,False,True,False,True,True,False
3311,23,80,2.0,2.0,6,97,1.0,0,1.0,1.0,3,0.0,0.0,70,False,True,False,True,True,False,False,True,False,True,False,False,True
3312,33,64,0.0,1.0,9,65,1.0,0,1.0,1.0,2,1.0,1.0,65,False,True,False,True,False,True,True,False,False,True,False,False,True
3313,14,74,1.0,1.0,8,54,2.0,2,0.0,0.0,2,0.0,1.0,62,False,True,False,True,False,True,False,True,False,True,False,False,True
3314,18,66,2.0,2.0,9,62,1.0,2,2.0,1.0,4,0.0,1.0,65,True,False,False,True,False,True,False,True,False,True,False,True,False
3315,22,85,2.0,1.0,6,66,0.0,0,0.0,1.0,4,1.0,0.0,68,True,False,False,True,True,False,False,False,True,True,False,False,True
3316,20,98,1.0,2.0,4,73,1.0,2,1.0,0.0,1,0.0,2.0,70,False,True,False,True,True,False,False,False,True,True,False,False,True
3317,14,100,1.0,0.0,7,76,0.0,1,1.0,1.0,3,2.0,0.0,68,True,False,False,True,True,False,False,True,False,True,False,True,False
3318,27,75,0.0,1.0,10,86,1.0,3,1.0,1.0,6,2.0,0.0,69,True,False,True,False,True,False,False,False,True,True,False,True,False
3319,34,84,1.0,2.0,6,95,1.0,1,0.0,1.0,3,2.0,2.0,73,False,True,False,True,True,False,False,True,False,True,False,False,True
3320,21,94,1.0,1.0,7,73,1.0,1,1.0,1.0,5,1.0,0.0,71,False,True,False,True,True,False,False,False,True,True,False,True,False
3321,15,65,0.0,2.0,5,87,1.0,0,0.0,2.0,4,0.0,0.0,63,False,True,False,True,True,False,False,True,False,True,False,True,False
3322,11,88,2.0,1.0,7,56,0.0,2,1.0,1.0,2,1.0,0.0,66,False,True,False,True,False,True,False,True,False,True,False,False,True
3323,22,76,2.0,0.0,7,66,0.0,1,0.0,2.0,4,2.0,0.0,67,False,True,False,True,True,False,False,False,True,True,False,False,True
3324,27,68,0.0,2.0,4,56,1.0,0,0.0,2.0,1,0.0,0.0,64,True,False,False,True,False,True,False,True,False,True,False,True,False
3325,23,76,1.0,0.0,5,85,1.0,1,1.0,0.0,3,0.0,0.0,66,False,True,False,True,False,True,False,True,False,True,False,True,False
3326,20,63,2.0,2.0,5,95,1.0,2,2.0,2.0,3,1.0,0.0,69,False,True,False,True,False,True,False,False,True,True,False,False,True
3327,16,88,1.0,2.0,5,94,2.0,4,1.0,1.0,6,1.0,1.0,72,False,True,False,True,True,False,False,False,True,True,False,False,True
3328,13,70,1.0,2.0,6,66,1.0,1,1.0,1.0,4,0.0,0.0,63,False,True,False,True,False,True,True,False,False,True,False,False,True
3329,25,72,1.0,2.0,8,62,1.0,2,0.0,1.0,2,0.0,0.0,67,False,True,False,True,False,True,False,False,True,True,False,True,False
3330,25,65,0.0,1.0,6,64,1.0,1,1.0,1.0,4,1.0,0.0,64,True,False,False,True,True,False,True,False,False,True,False,False,True
3331,11,95,1.0,1.0,9,64,2.0,4,0.0,1.0,4,0.0,1.0,68,False,True,False,True,False,True,False,False,True,True,False,False,True
3332,30,80,2.0,2.0,6,54,2.0,1,2.0,1.0,3,0.0,1.0,71,True,False,False,True,False,True,False,False,True,True,False,True,False
3333,23,83,1.0,0.0,7,57,1.0,2,1.0,2.0,4,0.0,1.0,67,False,True,True,False,False,True,False,False,True,True,False,True,False
3334,28,83,1.0,0.0,8,61,1.0,1,0.0,1.0,5,2.0,0.0,67,True,False,False,True,True,False,True,False,False,False,True,False,True
3335,12,76,1.0,1.0,9,50,1.0,2,1.0,2.0,3,1.0,0.0,64,False,True,False,True,False,True,True,False,False,True,False,False,True
3336,12,68,2.0,0.0,6,52,0.0,5,2.0,2.0,3,1.0,0.0,63,True,False,False,True,False,True,False,True,False,True,False,False,True
3337,19,90,2.0,2.0,8,85,1.0,2,1.0,1.0,4,1.0,0.0,72,True,False,False,True,False,True,False,True,False,True,False,False,True
3338,23,65,0.0,1.0,6,81,0.0,2,0.0,1.0,2,0.0,0.0,63,False,True,False,True,False,True,False,True,False,True,False,True,False
3339,31,64,2.0,1.0,10,97,0.0,2,1.0,1.0,4,0.0,2.0,67,True,False,False,True,True,False,True,False,False,True,False,True,False
3340,24,88,0.0,1.0,5,70,1.0,1,0.0,1.0,2,2.0,0.0,68,False,True,True,False,True,False,False,False,True,True,False,False,True
3341,19,68,0.0,2.0,8,72,2.0,2,0.0,2.0,3,1.0,2.0,64,False,True,False,True,True,False,False,True,False,True,False,False,True
3342,14,72,1.0,2.0,9,53,1.0,4,1.0,1.0,3,2.0,0.0,65,True,False,False,True,False,True,True,False,False,True,False,False,True
3343,27,79,1.0,0.0,5,58,2.0,2,1.0,1.0,1,2.0,2.0,68,False,True,False,True,True,False,False,True,False,True,False,True,False
3344,14,78,1.0,2.0,8,85,1.0,2,0.0,1.0,4,0.0,0.0,66,False,True,False,True,True,False,True,False,False,True,False,False,True
3345,30,88,1.0,1.0,6,62,2.0,4,0.0,1.0,5,1.0,2.0,73,False,True,False,True,True,False,False,False,True,True,False,True,False
3346,18,85,0.0,1.0,10,89,1.0,1,2.0,1.0,3,0.0,0.0,68,False,True,False,True,True,False,False,False,True,True,False,True,False
3347,30,86,1.0,2.0,4,85,2.0,2,1.0,1.0,5,2.0,2.0,72,True,False,False,True,True,False,False,True,False,False,True,False,True
3348,24,89,1.0,1.0,5,87,1.0,3,2.0,1.0,0,0.0,0.0,70,False,True,True,False,False,True,False,True,False,True,False,True,False
3349,19,72,1.0,1.0,5,85,2.0,1,0.0,1.0,4,1.0,0.0,66,False,True,False,True,True,False,False,True,False,True,False,True,False
3350,17,73,0.0,1.0,5,85,2.0,3,1.0,1.0,1,1.0,0.0,66,False,True,False,True,False,True,False,False,True,True,False,True,False
3351,18,78,0.0,0.0,8,77,1.0,2,1.0,2.0,4,1.0,0.0,66,False,True,False,True,True,False,False,True,False,True,False,True,False
3352,23,72,2.0,0.0,10,84,0.0,2,0.0,1.0,2,0.0,1.0,65,False,True,False,True,False,True,True,False,False,True,False,False,True
3353,20,99,2.0,0.0,9,76,2.0,2,0.0,1.0,5,1.0,2.0,71,False,True,False,True,False,True,False,True,False,True,False,False,True
3354,16,93,0.0,1.0,7,60,1.0,1,1.0,1.0,1,0.0,1.0,66,False,True,False,True,False,True,False,False,True,True,False,True,False
3355,19,67,1.0,0.0,7,61,2.0,1,1.0,1.0,4,1.0,1.0,63,True,False,False,True,True,False,False,True,False,True,False,True,False
3356,20,60,1.0,1.0,6,70,1.0,2,0.0,1.0,3,2.0,0.0,63,False,True,False,True,False,True,False,True,False,False,True,True,False
3358,23,70,1.0,2.0,7,94,0.0,3,1.0,2.0,3,0.0,0.0,68,True,False,False,True,False,True,False,True,False,True,False,True,False
3359,14,65,2.0,1.0,7,63,1.0,2,0.0,1.0,3,0.0,1.0,61,True,False,False,True,False,True,False,True,False,True,False,False,True
3360,13,81,1.0,2.0,6,53,0.0,2,0.0,1.0,4,0.0,0.0,65,True,False,False,True,False,True,False,False,True,True,False,False,True
3361,10,94,2.0,0.0,5,71,1.0,1,2.0,1.0,3,0.0,1.0,67,True,False,False,True,False,True,False,False,True,True,False,False,True
3362,9,89,0.0,2.0,7,91,1.0,1,2.0,0.0,3,2.0,0.0,67,False,True,False,True,False,True,False,True,False,True,False,False,True
3363,12,69,2.0,0.0,7,70,1.0,1,1.0,1.0,4,0.0,0.0,62,True,False,False,True,True,False,False,False,True,True,False,False,True
3365,32,80,2.0,1.0,6,77,0.0,0,1.0,1.0,5,1.0,0.0,71,True,False,False,True,False,True,False,True,False,True,False,False,True
3366,17,92,1.0,1.0,8,79,1.0,1,0.0,1.0,3,2.0,0.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
3367,21,94,1.0,1.0,8,88,1.0,1,1.0,1.0,3,1.0,0.0,71,True,False,False,True,False,True,False,False,True,True,False,False,True
3368,22,96,2.0,0.0,10,90,2.0,2,0.0,1.0,3,1.0,1.0,71,True,False,False,True,False,True,False,True,False,False,True,False,True
3369,21,80,2.0,2.0,9,85,0.0,1,2.0,1.0,3,1.0,0.0,70,False,True,False,True,False,True,True,False,False,True,False,True,False
3370,20,88,1.0,2.0,5,50,1.0,2,0.0,1.0,5,0.0,1.0,67,False,True,True,False,False,True,False,True,False,True,False,False,True
3371,13,64,1.0,0.0,7,50,2.0,0,1.0,0.0,4,0.0,0.0,60,False,True,False,True,False,True,False,False,True,True,False,False,True
3372,29,83,2.0,2.0,5,99,1.0,0,1.0,2.0,4,1.0,0.0,73,True,False,False,True,False,True,False,True,False,True,False,True,False
3373,31,70,2.0,0.0,4,63,2.0,1,1.0,1.0,2,0.0,0.0,67,False,True,False,True,False,True,False,True,False,False,True,True,False
3374,10,77,0.0,2.0,10,64,2.0,1,0.0,1.0,3,1.0,0.0,62,False,True,False,True,True,False,True,False,False,False,True,True,False
3375,14,85,1.0,2.0,9,87,2.0,0,1.0,1.0,3,1.0,0.0,67,True,False,False,True,False,True,True,False,False,True,False,True,False
3376,18,70,2.0,0.0,6,79,1.0,1,1.0,2.0,2,1.0,0.0,65,True,False,False,True,False,True,False,False,True,True,False,True,False
3377,14,62,1.0,1.0,9,73,1.0,1,0.0,1.0,6,0.0,0.0,61,True,False,False,True,False,True,False,True,False,True,False,False,True
3378,23,60,2.0,1.0,9,56,0.0,0,0.0,1.0,4,0.0,1.0,61,False,True,True,False,True,False,True,False,False,True,False,True,False
3379,16,61,2.0,1.0,4,54,0.0,1,0.0,1.0,2,0.0,0.0,60,True,False,False,True,True,False,False,True,False,True,False,True,False
3380,33,60,2.0,2.0,8,85,0.0,4,0.0,0.0,3,0.0,0.0,68,True,False,False,True,False,True,True,False,False,True,False,False,True
3381,27,64,2.0,1.0,6,56,0.0,0,0.0,2.0,5,1.0,1.0,65,False,True,False,True,False,True,False,True,False,True,False,True,False
3382,21,70,2.0,2.0,8,72,0.0,3,1.0,0.0,1,2.0,1.0,67,False,True,False,True,False,True,False,True,False,True,False,True,False
3383,26,69,2.0,0.0,10,87,0.0,2,1.0,0.0,2,2.0,0.0,67,True,False,False,True,False,True,False,False,True,True,False,False,True
3384,27,99,2.0,1.0,9,96,0.0,0,2.0,1.0,2,1.0,1.0,74,True,False,False,True,True,False,False,False,True,True,False,False,True
3385,17,72,0.0,1.0,7,94,0.0,4,1.0,1.0,2,0.0,2.0,64,True,False,False,True,False,True,False,False,True,True,False,True,False
3386,15,65,1.0,2.0,9,93,0.0,2,0.0,0.0,3,1.0,0.0,64,False,True,False,True,True,False,False,True,False,True,False,False,True
3387,20,82,1.0,0.0,4,68,1.0,2,0.0,2.0,3,0.0,0.0,67,False,True,False,True,False,True,False,True,False,True,False,False,True
3388,25,94,2.0,2.0,8,96,2.0,6,1.0,1.0,3,0.0,2.0,74,True,False,False,True,False,True,True,False,False,False,True,True,False
3389,21,87,1.0,1.0,8,84,2.0,1,0.0,0.0,2,1.0,0.0,69,False,True,False,True,True,False,False,False,True,True,False,False,True
3390,11,72,0.0,1.0,8,94,2.0,1,0.0,0.0,2,0.0,0.0,62,True,False,False,True,False,True,False,False,True,True,False,False,True
3391,15,82,1.0,1.0,6,54,1.0,1,1.0,1.0,2,1.0,0.0,66,False,True,False,True,False,True,False,False,True,True,False,True,False
3392,20,89,2.0,2.0,8,52,0.0,2,1.0,1.0,3,1.0,1.0,69,False,True,False,True,False,True,True,False,False,True,False,True,False
3393,20,89,2.0,1.0,8,71,1.0,1,1.0,1.0,1,2.0,2.0,68,False,True,False,True,False,True,True,False,False,True,False,False,True
3394,32,87,2.0,1.0,4,91,1.0,2,2.0,1.0,2,0.0,1.0,74,False,True,False,True,False,True,False,True,False,True,False,True,False
3395,12,95,1.0,1.0,7,70,1.0,4,1.0,2.0,3,0.0,2.0,68,True,False,False,True,False,True,False,False,True,True,False,False,True
3396,23,95,1.0,1.0,6,94,2.0,2,1.0,1.0,3,0.0,0.0,73,False,True,False,True,False,True,False,True,False,True,False,False,True
3397,29,83,1.0,0.0,8,62,0.0,4,2.0,1.0,5,1.0,0.0,70,True,False,False,True,False,True,True,False,False,True,False,False,True
3398,34,77,1.0,2.0,9,52,1.0,0,1.0,1.0,4,0.0,1.0,69,True,False,False,True,True,False,False,True,False,True,False,True,False
3399,18,86,1.0,1.0,6,88,1.0,2,1.0,2.0,2,1.0,2.0,68,False,True,False,True,False,True,False,True,False,True,False,False,True
3400,23,93,1.0,2.0,5,81,2.0,2,0.0,1.0,1,1.0,0.0,71,True,False,False,True,True,False,True,False,False,True,False,False,True
3401,23,60,0.0,1.0,7,72,0.0,3,2.0,1.0,2,1.0,0.0,64,True,False,False,True,False,True,False,True,False,True,False,True,False
3402,21,100,1.0,1.0,5,92,0.0,3,0.0,0.0,3,2.0,0.0,71,True,False,False,True,False,True,False,False,True,False,True,False,True
3403,19,67,1.0,1.0,7,91,1.0,1,0.0,2.0,3,0.0,0.0,65,True,False,False,True,False,True,False,True,False,True,False,True,False
3404,23,79,0.0,1.0,7,66,2.0,1,2.0,1.0,3,2.0,0.0,68,False,True,False,True,True,False,False,False,True,True,False,False,True
3405,5,95,1.0,2.0,8,92,0.0,1,0.0,2.0,2,1.0,0.0,67,False,True,False,True,True,False,False,True,False,True,False,True,False
3406,24,69,1.0,2.0,7,67,1.0,2,1.0,2.0,4,2.0,2.0,67,False,True,False,True,False,True,True,False,False,True,False,False,True
3407,21,79,1.0,0.0,7,81,0.0,2,1.0,1.0,4,0.0,0.0,67,False,True,False,True,False,True,False,True,False,True,False,False,True
3408,19,65,1.0,2.0,9,60,0.0,1,0.0,1.0,3,2.0,1.0,63,False,True,False,True,False,True,False,True,False,True,False,False,True
3409,32,76,1.0,1.0,7,63,1.0,0,1.0,0.0,3,0.0,0.0,68,True,False,False,True,False,True,False,False,True,True,False,True,False
3410,16,67,2.0,2.0,6,72,1.0,1,0.0,2.0,3,2.0,0.0,66,False,True,False,True,False,True,False,False,True,True,False,True,False
3411,18,75,1.0,1.0,7,66,2.0,1,2.0,2.0,4,0.0,0.0,67,False,True,False,True,False,True,False,False,True,True,False,False,True
3412,32,75,1.0,0.0,6,56,1.0,3,1.0,1.0,2,1.0,1.0,68,False,True,False,True,False,True,False,True,False,True,False,True,False
3413,15,100,2.0,1.0,5,74,1.0,2,2.0,1.0,3,2.0,0.0,72,False,True,False,True,True,False,False,True,False,True,False,False,True
3414,17,100,1.0,1.0,5,76,0.0,3,0.0,2.0,3,2.0,1.0,70,True,False,False,True,True,False,False,True,False,True,False,True,False
3415,19,65,0.0,2.0,9,58,0.0,3,1.0,1.0,4,0.0,1.0,62,True,False,False,True,False,True,True,False,False,True,False,True,False
3416,25,89,1.0,0.0,6,59,1.0,2,0.0,1.0,2,1.0,0.0,69,False,True,False,True,False,True,False,True,False,True,False,True,False
3417,21,62,1.0,0.0,7,51,0.0,0,0.0,1.0,4,0.0,0.0,61,False,True,False,True,True,False,False,False,True,True,False,True,False
3419,17,64,0.0,1.0,7,68,1.0,5,1.0,1.0,3,0.0,0.0,63,True,False,False,True,True,False,False,True,False,True,False,False,True
3420,16,99,2.0,1.0,9,57,2.0,4,1.0,1.0,3,1.0,0.0,71,True,False,True,False,False,True,False,False,True,True,False,True,False
3421,20,98,0.0,1.0,7,96,0.0,1,0.0,2.0,3,1.0,0.0,70,False,True,True,False,False,True,False,False,True,True,False,True,False
3422,23,68,2.0,1.0,6,60,1.0,1,0.0,1.0,3,0.0,0.0,64,True,False,False,True,False,True,False,True,False,True,False,True,False
3423,23,66,2.0,0.0,6,53,0.0,2,1.0,1.0,1,1.0,2.0,63,True,False,False,True,False,True,False,False,True,True,False,False,True
3424,9,70,2.0,1.0,8,70,0.0,1,1.0,1.0,3,1.0,0.0,63,False,True,False,True,False,True,False,False,True,True,False,False,True
3425,26,81,2.0,0.0,8,60,2.0,2,0.0,2.0,5,2.0,0.0,71,True,False,False,True,False,True,False,False,True,True,False,True,False
3426,22,83,0.0,2.0,8,53,1.0,0,0.0,0.0,2,2.0,0.0,65,False,True,True,False,False,True,True,False,False,True,False,True,False
3427,28,69,2.0,2.0,7,88,0.0,2,0.0,1.0,2,0.0,1.0,68,True,False,False,True,False,True,False,True,False,True,False,False,True
3428,23,90,1.0,2.0,5,78,2.0,1,1.0,1.0,3,0.0,1.0,70,False,True,True,False,True,False,False,True,False,True,False,False,True
3429,27,72,2.0,2.0,8,53,1.0,3,1.0,0.0,3,0.0,2.0,68,False,True,False,True,False,True,False,True,False,True,False,True,False
3430,23,97,1.0,2.0,7,73,1.0,3,0.0,1.0,1,0.0,1.0,69,True,False,True,False,True,False,True,False,False,True,False,False,True
3431,28,86,1.0,1.0,7,52,1.0,0,1.0,1.0,5,1.0,0.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
3432,23,77,2.0,1.0,5,68,0.0,0,2.0,2.0,3,0.0,0.0,67,True,False,False,True,True,False,False,False,True,False,True,False,True
3433,19,92,0.0,2.0,6,68,1.0,2,1.0,1.0,2,0.0,0.0,69,False,True,False,True,False,True,False,True,False,True,False,True,False
3434,34,93,0.0,1.0,6,91,0.0,2,2.0,1.0,3,0.0,1.0,73,True,False,False,True,False,True,False,True,False,True,False,True,False
3435,25,72,1.0,1.0,8,87,0.0,3,1.0,0.0,3,2.0,1.0,68,False,True,False,True,False,True,False,False,True,True,False,False,True
3436,23,74,2.0,1.0,8,95,1.0,2,0.0,1.0,2,1.0,2.0,67,True,False,False,True,False,True,True,False,False,True,False,True,False
3437,12,97,1.0,2.0,7,57,0.0,0,0.0,1.0,4,1.0,1.0,67,False,True,False,True,True,False,False,False,True,True,False,True,False
3438,12,67,1.0,2.0,8,77,1.0,2,0.0,2.0,3,1.0,0.0,64,False,True,False,True,True,False,False,False,True,True,False,False,True
3439,22,62,2.0,1.0,9,51,1.0,2,0.0,1.0,2,0.0,0.0,63,True,False,False,True,False,True,False,True,False,True,False,False,True
3440,21,78,0.0,2.0,8,91,1.0,1,1.0,0.0,5,2.0,0.0,67,True,False,True,False,True,False,True,False,False,True,False,True,False
3441,16,92,1.0,2.0,8,68,1.0,1,1.0,2.0,2,0.0,0.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
3442,21,91,2.0,1.0,6,53,2.0,1,1.0,1.0,3,2.0,0.0,71,False,True,False,True,False,True,False,False,True,True,False,True,False
3443,30,97,1.0,2.0,6,66,2.0,1,1.0,1.0,2,1.0,0.0,74,False,True,False,True,True,False,False,True,False,True,False,False,True
3444,24,81,1.0,2.0,9,64,2.0,2,2.0,0.0,3,0.0,0.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
3445,13,64,0.0,0.0,6,88,1.0,1,1.0,1.0,2,1.0,1.0,59,True,False,False,True,False,True,False,True,False,True,False,True,False
3446,19,84,0.0,1.0,8,56,1.0,0,0.0,1.0,3,0.0,0.0,64,False,True,False,True,True,False,False,True,False,False,True,False,True
3447,15,91,0.0,1.0,10,78,0.0,2,1.0,2.0,3,0.0,0.0,67,True,False,False,True,False,True,False,True,False,True,False,True,False
3448,18,64,1.0,1.0,8,90,1.0,1,0.0,1.0,3,0.0,0.0,63,False,True,False,True,False,True,False,True,False,True,False,False,True
3449,18,67,0.0,2.0,7,87,1.0,5,0.0,0.0,2,1.0,0.0,66,False,True,False,True,False,True,False,False,True,True,False,False,True
3450,17,60,1.0,1.0,5,97,1.0,1,1.0,1.0,4,1.0,2.0,62,False,True,False,True,True,False,True,False,False,True,False,False,True
3451,12,84,0.0,1.0,7,50,1.0,3,2.0,2.0,3,0.0,0.0,65,True,False,False,True,False,True,False,True,False,True,False,False,True
3452,19,95,2.0,2.0,9,68,1.0,3,2.0,1.0,4,1.0,2.0,73,False,True,False,True,False,True,False,False,True,True,False,False,True
3453,17,87,2.0,2.0,7,68,2.0,1,1.0,2.0,2,0.0,0.0,70,False,True,False,True,False,True,False,False,True,True,False,False,True
3454,2,99,1.0,0.0,9,52,0.0,0,1.0,1.0,4,0.0,0.0,62,False,True,False,True,False,True,False,True,False,True,False,False,True
3455,32,63,1.0,2.0,8,91,1.0,2,2.0,0.0,5,0.0,0.0,68,True,False,True,False,False,True,False,False,True,False,True,True,False
3456,27,96,2.0,0.0,7,84,1.0,1,2.0,1.0,3,1.0,0.0,74,False,True,False,True,False,True,False,True,False,True,False,False,True
3458,20,73,2.0,2.0,5,70,2.0,1,0.0,2.0,2,0.0,1.0,66,True,False,False,True,False,True,True,False,False,True,False,False,True
3459,13,99,0.0,2.0,6,95,1.0,0,0.0,1.0,4,2.0,0.0,69,False,True,True,False,False,True,False,False,True,True,False,False,True
3460,30,72,2.0,2.0,6,63,1.0,1,0.0,1.0,3,2.0,0.0,70,False,True,False,True,False,True,False,True,False,True,False,True,False
3461,31,96,1.0,0.0,8,67,1.0,2,1.0,1.0,3,1.0,0.0,73,False,True,False,True,True,False,False,True,False,True,False,False,True
3462,21,95,0.0,0.0,7,98,0.0,1,0.0,2.0,2,0.0,0.0,69,True,False,False,True,False,True,False,False,True,True,False,False,True
3463,26,90,2.0,2.0,9,53,1.0,1,0.0,1.0,4,0.0,2.0,71,False,True,False,True,True,False,False,True,False,True,False,False,True
3464,21,83,2.0,0.0,7,89,0.0,0,0.0,0.0,2,1.0,1.0,65,False,True,True,False,False,True,False,True,False,True,False,True,False
3465,12,65,1.0,0.0,6,86,1.0,1,1.0,1.0,3,2.0,0.0,62,False,True,False,True,False,True,False,False,True,True,False,True,False
3466,18,81,2.0,2.0,6,95,0.0,1,1.0,1.0,3,0.0,0.0,69,True,False,False,True,False,True,False,False,True,True,False,False,True
3467,21,74,0.0,1.0,6,55,2.0,3,0.0,1.0,2,1.0,0.0,65,True,False,False,True,False,True,False,False,True,True,False,False,True
3468,17,92,1.0,1.0,7,99,1.0,1,1.0,1.0,2,1.0,2.0,68,True,False,False,True,False,True,False,True,False,True,False,True,False
3469,19,90,0.0,0.0,6,51,2.0,1,0.0,1.0,3,2.0,0.0,65,False,True,False,True,False,True,True,False,False,False,True,False,True
3470,19,96,1.0,2.0,5,67,1.0,4,2.0,1.0,1,0.0,1.0,72,False,True,False,True,True,False,False,True,False,True,False,False,True
3471,20,61,2.0,2.0,9,54,1.0,2,2.0,1.0,4,2.0,0.0,67,False,True,False,True,True,False,False,False,True,True,False,False,True
3472,20,92,1.0,0.0,7,53,1.0,2,1.0,2.0,2,1.0,2.0,68,True,False,False,True,True,False,False,False,True,True,False,False,True
3473,14,98,0.0,1.0,7,98,1.0,0,1.0,2.0,3,0.0,0.0,68,True,False,True,False,False,True,False,False,True,True,False,False,True
3474,16,92,1.0,1.0,6,86,0.0,2,1.0,1.0,3,1.0,0.0,66,True,False,True,False,True,False,False,True,False,False,True,True,False
3475,12,65,1.0,2.0,5,75,2.0,0,2.0,1.0,2,0.0,1.0,62,False,True,False,True,True,False,True,False,False,True,False,False,True
